@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
'FEN COUNTRY (THE GERVASE FEN MYSTERIES)','EDMUND CRISPIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2019,1,4.0,'HISTORICAL FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
"THINKING IN BETS: MAKING SMARTER DECISIONS WHEN YOU DON'T HAVE ALL THE FACTS",'ANNIE DUKE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUN',2018,16,3.8,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'STAR WARS MADE EASY','CHRISTIAN BLAUVELT','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2017,1,5.0,'CINEMA','BROADCAST','HUMOUR','NONE'
'FAT DAD, FAT KID: ONE FATHER AND SON\'S JOURNEY TO TAKE POWER AWAY FROM THE "F-WORD"','GAVIN BUTLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2015,2,4.5,'HEALTHY LIVING','WELLNESS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'LARGE PRINT: GREAT TALES FROM PANCHATANTRA','OM BOOKS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2007,10,4.6,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'IN THE WOODS: A NOVEL','TANA FRENCH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2008,14,3.3,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'KNOW ABOUT NEWTON (KNOW ABOUT SERIES)','MAPLE PRESS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2015,7,4.3,"CHILDREN'S REFERENCE (BOOKS)",'NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'DOCTOR WHO HOW TO BE A TIME LORD: THE OFFICIAL GUIDE','BBC','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2014,2,5.0,'CINEMA','BROADCAST','HUMOUR','NONE'
'THE GREATEST CASES OF SHERLOCK HOLMES (PENGUIN LEATHER CLASSICS)','SIR ARTHUR CONAN DOYLE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2017,1,5.0,'HISTORICAL FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'SOCIAL PHYSICS: HOW GOOD IDEAS SPREAD-THE LESSONS FROM A NEW SCIENCE','ALEX PENTLAND','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2014,3,4.4,'BIOLOGY','LIFE SCIENCES','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE ART OF SPIRITED AWAY','HAYAO MIYAZAKI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2002,1,5.0,'VISUAL ARTS','NONE','HUMOUR','NONE'
"INDIA'S LEGAL SYSTEM: CAN IT BE SAVED?",'FALI S. NARIMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2017,18,4.3,'BIOGRAPHIES, DIARIES','TRUE ACCOUNTS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'NOUNS (QUICK, SMART GRAMMAR)','ANAMIKA DATTA',' NEETI KAUSHIK','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,2,3.5,'GRAMMAR (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE MAN WHO BECAME KHALI','VINIT K BANSAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2017,10,4.1,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'100 BULLETS BOOK ONE','BRIAN AZZARELLO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2014,3,4.0,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'READ AND WRITE URDU SCRIPT: TEACH YOURSELF','RICHARD DELACY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2010,2,4.0,'ALPHABET REFERENCE','NONE','LANGUAGE','LINGUISTICS & WRITING'
"SEE IT AND SAY IT IN SPANISH: A BEGINNER'S GUIDE TO LEARNING SPANISH THE WORD-AND-PICTURE WAY",'MARGARITA MADRIGAL','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','OCT',1961,13,4.4,'WORKBOOKS','NONE','LANGUAGE','LINGUISTICS & WRITING'
'SELF-WORKING CARD TRICKS: 72 FOOLPROOF CARD MIRACLES FOR THE AMATEUR MAGICIAN (DOVER MAGIC BOOKS)','KARL FULVES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',1976,2,4.0,'THEATRE','SPECTACLES','HUMOUR','NONE'
'MRS FUNNYBONES','TWINKLE KHANNA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2015,1563,4.1,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'THE ROOSTER BAR','JOHN GRISHAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,95,3.7,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'15 MINUTE FRENCH: LEARN IN JUST 12 WEEKS (EYEWITNESS TRAVEL 15-MINUTE)','DK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2018,1,5.0,'LANGUAGE LEARNING','TEACHING','LANGUAGE','LINGUISTICS & WRITING'
'IVANHOE (PENGUIN CLASSICS)','WALTER SCOTT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2000,18,4.3,'ACTION','ADVENTURE','ROMANCE','NONE'
'CATCH-22','JOSEPH HELLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',1994,120,3.9,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'HOW TO BUILD A CAR: THE AUTOBIOGRAPHY OF THE WORLD’S GREATEST FORMULA 1 DESIGNER','ADRIAN NEWEY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2017,20,4.6,'DESIGN','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'DATA SCIENCE FOR BUSINESS','FOSTER PROVOST','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2013,16,4.0,'PROGRAMMING','SOFTWARE DEVELOPMENT','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE ONE MAN','ANDREW GROSS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2017,11,4.9,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'WRECK THIS JOURNAL: NOW IN COLOUR','KERI SMITH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2017,69,4.2,'GAMES','QUIZZES','HUMOUR','NONE'
'THE PORTRAIT OF A LADY (PENGUIN CLASSICS)','HENRY JAMES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2011,3,3.4,'CLASSIC FICTION (BOOKS)','NONE','HUMOUR','NONE'
"RAID ON THE SUN: INSIDE ISRAEL'S SECRET CAMPAIGN THAT DENIED SADDAM THE BOMB",'RODGER CLAIRE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2005,3,5.0,'MIDDLE EASTERN HISTORY','NONE','POLITICS','NONE'
'PARTISANS','ALISTAIR MACLEAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2015,1,4.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE COMPLETE CALVIN AND HOBBES (SET OF 4 BOOKS)','WATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2012,122,4.7,'HUMOUR (BOOKS)','NONE','COMICS & MANGAS','NONE'
'JAVA 2: THE COMPLETE REFERENCE, FIFTH EDITION (OLD EDITION) (OSBORNE COMPLETE REFERENCE SERIES)','HERBERT SCHILDT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2017,17,4.8,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
'WHAT HO!: THE BEST OF WODEHOUSE','P.G. WODEHOUSE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2011,11,4.4,'CONTEMPORARY FICTION (BOOKS)','NONE','HUMOUR','NONE'
'SMALL ACTS OF FREEDOM','GURMEHAR KAUR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,74,3.2,'TRUE ACCOUNTS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'GERONIMO STILTON CLASSIC TALES: AROUND THE WORLD IN EIGHTY DAYS','GERONIMO STILTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,37,4.4,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'1000 ULTIMATE ADVENTURES: A LIFETIME OF INTREPID TRAVEL INSPIRATION (LONELY PLANET TRAVEL REFERENCE)','LONELY PLANET','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2013,1,5.0,'ILLUSTRATED TRAVEL BOOKS (BOOKS)','NONE','SPORTS','NONE'
'CARAVAL','STEPHANIE GARBER','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2017,26,4.2,"CHILDREN'S FAMILY, PERSONAL",'SOCIAL ISSUES','ROMANCE','NONE'
'ENTREPRENEURSHIP SIMPLIFIED: FROM IDEA TO IPO','ASHOK SOOTA',' S.R. GOPALAN','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2016,42,4.3,'ECONOMICS TEXTBOOKS','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
"HBR'S 10 MUST READS: ON COLLABORATION (HARVARD BUSINESS REVIEW MUST READS)",'HBR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2013,2,4.5,'SPORTS (BOOKS)','NONE','SPORTS','NONE'
'MY KUMAON: UNCOLLECTED WRITINGS','JIM CORBETT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2012,19,4.6,'HUNTING (BOOKS)','NONE','SPORTS','NONE'
'CALL ME BY YOUR NAME','ANDRE ACIMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2018,61,4.5,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'DOG MAN AND CAT KID: FROM THE CREATOR OF CAPTAIN UNDERPANTS (DOG MAN #4)','DAV PILKEY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2017,13,4.9,'COMICS','MANGAS','HUMOUR','NONE'
'TANJORE: A PORTFOLIO OF PAINTINGS','NONE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2010,2,3.2,'SPORTS (BOOKS)','NONE','ARTS','FILM & PHOTOGRAPHY'
'RUN FAST: HOW TO BEAT YOUR BEST TIME EVERY TIME','HAL HIGDON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,1,5.0,'HEALTHY LIVING','WELLNESS','SPORTS','NONE'
'THE FEAR INDEX: THE THRILLING RICHARD AND JUDY BOOK CLUB PICK','ROBERT HARRIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2012,3,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"GERONIMO STILTON - MICEKINGS#03 PULL THE DRAGON'S TOOTH!",'GERONIMO STILTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2016,36,4.5,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'CLI- THE COLT: MYSOORU CHIMERA','KLING JOHNSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2019,5,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"THE WORD IS MURDER: THE BESTSELLING MYSTERY FROM THE AUTHOR OF MAGPIE MURDERS – YOU'VE NEVER READ A CRIME NOVEL QUITE LIKE THIS (DETECTIVE DANIEL HAWTHORNE 1)",'ANTHONY HOROWITZ','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,15,4.1,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'DARING TO DREAM (DREAM TRILOGY)','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','AUG',1996,2,1.5,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"ROBERT LUDLUM'S THE BOURNE OBJECTIVE (JASON BOURNE)",'ERIC VAN LUSTBADER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2011,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'CLASSIC DATA STRUCTURES','SAMANTA',' DEBASIS','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2009,22,4.5,'ENGINEERING','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'BIG LITTLE LIES: THE NO.1 BESTSELLER BEHIND THE AWARD-WINNING TV SERIES','LIANE MORIARTY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2015,41,4.2,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'THE LOST TAROT OF NOSTRADAMUS KIT','JOHN MATTHEWS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,54,4.4,'MENTAL','SPIRITUAL HEALING','HUMOUR','NONE'
'THE BOOK OF THE NEW SUN: VOLUME 1: SHADOW AND CLAW (S.F. MASTERWORKS)','GENE WOLFE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2016,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'HELP YOUR KIDS WITH COMPUTER CODING: A UNIQUE STEP-BY-STEP VISUAL GUIDE, FROM BINARY CODE TO BUILDING GAMES','DK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2014,2,3.6,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
'PRIMAL ENDURANCE: ESCAPE CHRONIC CARDIO AND CARBOHYDRATE DEPENDENCY AND BECOME A FAT BURNING BEAST!','MARK SISSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2016,1,5.0,'HEALTHY LIVING','WELLNESS','SPORTS','NONE'
'THE SECRET IN THEIR EYES','EDUARDO SACHERI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2016,2,4.6,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'ZEN PENCILS: CARTOON QUOTES FROM INSPIRATIONAL FOLKS','GAVIN AUNG THAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2014,136,4.8,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'ULTRAMARATHON MAN: CONFESSIONS OF AN ALL-NIGHT RUNNER','DEAN KARNAZES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2006,4,4.7,'HOCKEY','NONE','SPORTS','NONE'
'ADVENTURES IN THE SCREEN TRADE','WILLIAM GOLDMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',1989,3,3.0,'CINEMA','BROADCAST','HUMOUR','NONE'
"SHIVA TRILOGY COLLECTOR'S EDITION INCLUDES EXCLUSIVE FREE SHIVA TRILOGY DVD",'AMISH TRIPATHI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2013,121,4.4,'INDIAN WRITING (BOOKS)','NONE','ACTION & ADVENTURE','NONE'
'THE PENGUIN DICTIONARY OF ENGLISH IDIOMS','DAPHNE M. GULLAND','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2001,3,3.9,'DICTIONARIES','NONE','LANGUAGE','LINGUISTICS & WRITING'
'SCREENPLAY: THE FOUNDATIONS OF SCREENWRITING','SYD FIELD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2005,79,4.4,'WRITING GUIDES (BOOKS)','NONE','ARTS','FILM & PHOTOGRAPHY'
'SLASH: THE AUTOBIOGRAPHY','SLASH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2008,10,4.4,'MUSIC BOOKS','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'WHAT MINA DID','GEETA MENON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,15,3.6,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
"THE DESERT KING'S BLACKMAILED BRIDE (BRIDES FOR THE TAKING)",'LYNNE GRAHAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2017,2,2.5,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"OLIVER'S STORY",'ERICH SEGAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2013,5,3.6,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'DIGITAL PHOTOGRAPHY COMPLETE COURSE','DK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2015,25,4.5,'PHOTOGRAPHY TEXTBOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'LETTER FROM BIRMINGHAM JAIL (PENGUIN MODERN)','MARTIN LUTHER KING JR.','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,1,4.0,'CIVIL RIGHTS','NONE','POLITICS','NONE'
'21 LESSONS FOR THE 21ST CENTURY','YUVAL NOAH HARARI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2018,163,4.1,'POLITICAL THEORY (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'SEVEN ANCIENT WONDERS (JACK WEST JUNIOR 1)','MATTHEW REILLY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2006,10,3.9,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'A TO Z MYSTERIES: THE MISSING MUMMY (A STEPPING STONE BOOK(TM))','RON ROY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2001,3,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'I SEE YOU: THE NUMBER ONE SUNDAY TIMES BESTSELLER: CLARE MACKINTOSH','CLARE MACKINTOSH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2017,24,4.2,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'VANYA (NEW LEAF LIBRARY)','MYRNA GRANT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',1996,1,5.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
"WEB TECHNOLOGY: A DEVELOPER'S PERSPECTIVE",'N. P. GOPALAN',' J. AKILANDESWARI','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2014,3,4.6,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'REINFORCEMENT LEARNING – AN INTRODUCTION (ADAPTIVE COMPUTATION AND MACHINE LEARNING SERIES)','RICHARD S. SUTTON',' ANDREW G. BARTO',' FRANCIS BACH','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2018,1,5.0,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'SOFTWARE ENGINEERING','K.K. AGGARWAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2008,11,3.8,'SOFTWARE ARCHITECTURE','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'DRAWING FOR THE ABSOLUTE BEGINNER (ART FOR THE ABSOLUTE BEGINNER)','MARK WILLENBRINK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2006,1,4.0,'HANDICRAFTS, DECORATIVE ARTS','CRAFTS','ARTS','FILM & PHOTOGRAPHY'
'CHALLENGING LOGIC PUZZLES (OFFICIAL MENSA PUZZLE BOOK)','BARRY R. CLARKE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2003,2,5.0,'GAMES','QUIZZES','HUMOUR','NONE'
'50 CUPS OF COFFEE: THE WOES AND THROES OF FINDING MR RIGHT','KHUSHNUMA DARUWALA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2017,57,3.7,'INDIAN WRITING (BOOKS)','NONE','HUMOUR','NONE'
"FROM CHANAKYA TO MODI: EVOLUTION OF INDIA'S FOREIGN POLICY",'APARNA PANDE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2017,8,3.5,'INTERNATIONAL RELATIONS','NONE','POLITICS','NONE'
'VAGABOND, VOL. 1 (VIZBIG EDITION)','TAKEHIKO INOUE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2008,7,4.6,'MANGAS','NONE','COMICS & MANGAS','NONE'
"NATURAL LANGUAGE PROCESSING WITH TENSORFLOW: TEACH LANGUAGE TO MACHINES USING PYTHON'S DEEP LEARNING LIBRARY",'THUSHAN GANEGEDARA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,4,3.8,'PROGRAMMING LANGUAGES (BOOKS)','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'GUINNESS WORLD RECORDS 2018: MEET OUR REAL-LIFE SUPERHEROES','GUINNESS WORLD RECORDS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2017,11,3.9,'GAMES','QUIZZES','HUMOUR','NONE'
'ENGINEERING DRAWING + AUTOCAD','K. VENUGOPAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2011,8,4.0,'ENGINEERING','TECHNOLOGY','SPORTS','NONE'
'HOW IT WORKS: THE WIFE (LADYBIRDS FOR GROWN-UPS)','JASON HAZELEY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUN',2016,1,4.0,'GENDER STUDIES','NONE','HUMOUR','NONE'
'THE DEVIL WEARS PRADA (THE DEVIL WEARS PRADA SERIES)','LAUREN WEISBERGER','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','SEP',2016,16,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'THE KALAM EFFECT : MY YEARS WITH THE PRESIDENT','P M NAIR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2011,33,4.3,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'CALVIN AND HOBBES:SCIENTIFIC PROGRESS GOES BOINK','BILL WATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',1991,1,4.0,'COMICS','GRAPHIC NOVELS','ARTS','FILM & PHOTOGRAPHY'
'A GOOD WOMAN','DANIELLE STEEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2009,7,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'ASTERIX THE GAUL: ALBUM 1','ALBERT UDERZO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2005,18,3.7,'MANGAS','NONE','COMICS & MANGAS','NONE'
'Y: THE LAST MAN BOOK FOUR','BRIAN K. VAUGHAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2016,1,5.0,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'ARCHITECTURE IN MEDIEVAL INDIA','MONICA JUNEJA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2008,1,5.0,'ARCHITECTURE (BOOKS)','NONE','ARTS','FILM & PHOTOGRAPHY'
"EGGHEAD: OR, YOU CAN'T SURVIVE ON IDEAS ALONE",'BO BURNHAM','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2013,2,5.0,'AMERICAN LITERATURE','NONE','HUMOUR','NONE'
'PRIVATE BERLIN: (PRIVATE 5)','JAMES PATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2013,4,4.0,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'BUSINESS ENGLISH: A COMPLETE GUIDE FOR ALL BUSINESS AND PROFESSIONAL COMMUNICATIONS','PREM P.BHALLA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,5,3.6,'BUSINESS COMMUNICATION','NONE','LANGUAGE','LINGUISTICS & WRITING'
'ASSASSIN’S CREED ODYSSEY: THE OFFICIAL NOVEL OF THE HIGHLY ANTICIPATED NEW GAME','GORDON DOHERTY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2018,2,5.0,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'THE INVISIBLE MAN','H.G. WELLS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2002,5,4.2,"CHILDREN'S",'YOUNG ADULT','CRIME','THRILLER & MYSTERY'
'READY TO FIRE: HOW INDIA AND I SURVIVED THE ISRO SPY CASE','NAMBI NARAYANAN',' ARUN RAM','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2018,68,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'FOWL LANGUAGE: THE STRUGGLE IS REAL','BRIAN GORDON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,1,5.0,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'ANCIENT EGYPT: TALES OF GODS AND PHARAOHS','MARCIA WILLIAMS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2012,5,4.4,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'UNCLE FRED IN THE SPRINGTIME: (BLANDINGS CASTLE)','P.G. WODEHOUSE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2008,8,4.3,'CLASSIC FICTION (BOOKS)','NONE','HUMOUR','NONE'
'LEARNING SALESFORCE LIGHTNING APPLICATION DEVELOPMENT: BUILD AND TEST LIGHTNING COMPONENTS FOR SALESFORCE LIGHTNING EXPERIENCE USING SALESFORCE DX','MOHITH SHRIVASTAVA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2017,4,4.2,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'OXFORD ENGLISH-ENGLISH-URDU DICTIONARY','NATIONAL COUNCIL FOR PROMOTION OF URDU LANGUAGE',' OXFORD UNIVERSITY PRESS','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2017,14,4.6,'DICTIONARIES','NONE','LANGUAGE','LINGUISTICS & WRITING'
'WHY I WRITE (PENGUIN GREAT IDEAS)','GEORGE ORWELL','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','SEP',2004,9,4.5,'WRITING GUIDES (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'SLEEPING BEAUTIES','STEPHEN KING & OWEN KING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,10,3.6,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
